chunk,ticks,wall_s,reward_mean,loss_mean,grad_norm_mean,grad_norm_max,update_norm,episodes,t0_success,available_cells,allocated_gib,peak_allocated_gib,finite
208,163577856,274.35,0.0174911,0.842978,5.04588,66.9081,1.26658,27263,0,32,8.66226,10.2908,1
209,164364288,275.649,0.0175865,0.8524,6.8864,68.2606,1.13599,27395,0,32,8.66226,10.2908,1
210,165150720,276.945,0.0172089,0.855674,6.74834,65.7996,1.1561,27520,0,32,8.66226,10.2908,1
211,165937152,278.246,0.0178836,0.85591,6.98166,66.6398,1.19075,27638,0,32,8.66226,10.2908,1
212,166723584,279.541,0.0179677,0.865837,6.75554,66.1014,1.12203,27773,0,32,8.66226,10.2908,1
213,167510016,280.838,0.0183635,0.853532,5.7461,67.4097,1.04778,27931,0,32,8.66226,10.2908,1
214,168296448,282.137,0.0177538,0.850186,7.10191,64.1981,1.13237,28062,0,32,8.66226,10.2908,1
215,169082880,283.441,0.0179245,0.836631,5.88577,61.3667,1.11852,28190,0,32,8.66226,10.2908,1
216,169869312,284.74,0.0178937,0.82032,6.04241,60.7662,1.11954,28323,0,32,8.66226,10.2908,1
217,170655744,286.043,0.019026,0.803701,4.89528,60.9483,1.1854,28478,0,32,8.66226,10.2908,1
218,171442176,287.349,0.017961,0.791214,7.58036,61.6373,1.04425,28605,0,32,8.66226,10.2908,1
219,172228608,288.648,0.0184097,0.764447,5.55583,60.5938,1.04514,28731,0,32,8.66226,10.2908,1
220,173015040,289.952,0.0182136,0.751978,9.79957,60.6548,0.800289,28870,0,32,8.66226,10.2908,1
221,173801472,291.253,0.0183718,0.718716,7.21029,61.3327,0.893674,28992,0,32,8.66226,10.2908,1
222,174587904,292.564,0.0171555,0.700296,12.5445,61.4841,0.958657,29132,0,32,8.66226,10.2908,1
223,175374336,293.875,0.0181725,0.669681,10.7648,60.5475,0.98046,29254,0,32,8.66226,10.2908,1
224,176160768,295.187,0.0178941,0.633921,5.87303,59.3734,1.0992,29414,0,32,8.66226,10.2908,1
225,176947200,296.494,0.018128,0.604436,9.3845,60.0955,1.02079,29554,0,32,8.66226,10.2908,1
226,177733632,297.81,0.0182116,0.579165,10.1249,60.1026,0.822303,29715,0,32,8.66226,10.2908,1
227,178520064,299.125,0.0181321,0.547542,13.0846,59.413,0.840902,29847,0,32,8.66226,10.2908,1
228,179306496,300.437,0.0178333,0.503829,11.5718,58.7828,0.84779,29982,0,32,8.66226,10.2908,1
229,180092928,301.755,0.0177568,0.464899,11.3151,57.9132,0.713783,30112,0,32,8.66226,10.2908,1
230,180879360,303.069,0.0186586,0.447159,14.6409,57.0661,0.719287,30241,0,32,8.66226,10.2908,1
231,181665792,304.389,0.018784,0.39443,14.2332,54.0533,0.673107,30388,0,32,8.66226,10.2908,1
232,182452224,305.705,0.0185596,0.366647,18.2307,52.5907,0.598396,30507,0,32,8.66226,10.2908,1
233,183238656,307.021,0.0183861,0.311691,11.6262,50.7919,0.587113,30642,0,32,8.66226,10.2908,1
234,184025088,308.339,0.0186702,0.29096,15.7732,49.0835,0.601766,30770,0,32,8.66226,10.2908,1
235,184811520,309.652,0.018144,0.247865,14.6191,46.4279,0.517476,30879,0,32,8.66226,10.2908,1
236,185597952,310.97,0.0181872,0.21592,14.4922,44.0218,0.506899,31013,0,32,8.66226,10.2908,1
237,186384384,312.293,0.0182128,0.19766,14.9149,40.9477,0.49066,31150,0,32,8.66226,10.2908,1
238,187170816,313.613,0.0178006,0.170411,17.4035,37.7687,0.408448,31275,0,32,8.66226,10.2908,1
239,187957248,314.936,0.0183784,0.144289,14.6412,35.3999,0.5035,31391,0,32,8.66226,10.2908,1
240,188743680,316.258,0.0181723,0.12165,12.4247,31.6695,0.521161,31540,0,32,8.66226,10.2908,1
241,189530112,317.586,0.0182034,0.114116,11.9396,25.4741,0.53286,31661,0,32,8.66226,10.2908,1
242,190316544,318.911,0.0184531,0.0882702,10.0433,21.8971,0.670534,31816,0,32,8.66226,10.2908,1
243,191102976,320.239,0.0191119,0.0956329,11.014,20.5104,0.845286,31930,0,32,8.66226,10.2908,1
244,191889408,321.562,0.0183564,0.0809857,7.70179,20.1211,1.04283,32050,0,32,8.66226,10.2908,1
245,192675840,322.883,0.0177831,0.0643433,3.11918,10.5305,1.67569,32173,0,32,8.66226,10.2908,1
