chunk,ticks,wall_s,reward_mean,loss_mean,grad_norm_mean,grad_norm_max,update_norm,episodes,t0_success,available_cells,allocated_gib,peak_allocated_gib,finite
244,191889408,325.11,0.0203265,0.295706,13.9667,35.248,0.751313,32230,0,34,8.66163,10.2906,1
245,192675840,326.432,0.0189746,0.261179,10.4977,38.4046,1.00786,32347,0,34,8.66163,10.2906,1
246,193462272,327.757,0.0199831,0.277189,10.7452,25.7075,1.0018,32474,0,34,8.66163,10.2906,1
247,194248704,329.08,0.0197705,0.261835,11.0394,26.3699,1.0162,32609,0,34,8.66163,10.2906,1
248,195035136,330.405,0.0201286,0.218505,7.21203,14.0461,0.696538,32751,0,34,8.66163,10.2906,1
249,195821568,331.724,0.0206903,0.225415,11.4709,24.2297,0.747766,32885,0,34,8.66163,10.2906,1
250,196608000,333.038,0.0197878,0.378904,24.1252,51.7961,0.598076,33012,0,34,8.66163,10.2906,1
251,197394432,334.355,0.0194643,0.241742,13.0737,23.5669,0.606424,33126,0,34,8.66163,10.2906,1
252,198180864,335.675,0.0196828,0.231951,12.159,41.0293,0.800458,33245,0,34,8.66163,10.2906,1
253,198967296,336.991,0.0203628,0.249916,13.5712,40.2133,0.80362,33362,0,34,8.66163,10.2906,1
254,199753728,338.302,0.0194631,0.240323,12.3658,39.4726,0.810354,33487,0,34,8.66163,10.2906,1
255,200540160,339.65,0.0201268,0.222777,6.2847,12.5455,1.05219,33612,0,34,8.66163,10.2906,1
256,201326592,340.965,0.0209431,0.264079,7.82881,25.3366,1.04393,33759,0,34,8.66163,10.2906,1
257,202113024,342.273,0.0212019,0.255317,8.01461,22.9882,1.07042,33885,0,34,8.66163,10.2906,1
258,202899456,343.584,0.0200643,0.240246,5.14385,15.4404,1.35723,34017,0,34,8.66163,10.2906,1
259,203685888,344.903,0.0206824,0.304136,17.9603,37.5304,0.587172,34165,0,34,8.66163,10.2906,1
260,204472320,346.217,0.0209352,0.238076,16.7027,36.7186,0.632932,34340,0,34,8.66163,10.2906,1
261,205258752,347.53,0.0206263,0.206753,8.25762,22.4864,0.756232,34469,0,34,8.66163,10.2906,1
262,206045184,348.843,0.0204737,0.236329,8.72751,39.4714,0.975366,34595,0,34,8.66163,10.2906,1
263,206831616,350.186,0.0195935,0.188149,6.08914,16.3243,0.962705,34734,0,34,8.66163,10.2906,1
264,207618048,351.498,0.020146,0.20444,9.10531,25.0307,0.831735,34888,0,34,8.66163,10.2906,1
265,208404480,352.812,0.0208067,0.225375,10.3647,25.9779,0.926644,35017,0,34,8.66163,10.2906,1
266,209190912,354.13,0.0200736,0.213051,7.09723,11.2565,0.681825,35143,0,34,8.66163,10.2906,1
267,209977344,355.474,0.0211234,0.198619,7.08882,11.2728,0.710728,35294,0,34,8.66163,10.2906,1
268,210763776,356.796,0.0194788,0.184676,6.99453,11.2057,0.73462,35408,0,34,8.66163,10.2906,1
269,211550208,358.114,0.0195264,0.232683,7.2999,13.8932,0.776242,35543,0,34,8.66163,10.2906,1
270,212336640,359.425,0.0192684,0.206714,8.78234,26.7551,0.780474,35658,0,34,8.66163,10.2906,1
271,213123072,360.748,0.0200462,0.228261,4.8201,12.2778,1.38327,35817,0,34,8.66163,10.2906,1
272,213909504,362.065,0.0198953,0.271693,13.5941,35.2425,0.884312,35942,0,34,8.66163,10.2906,1
273,214695936,363.389,0.0210358,0.266126,12.4124,26.1952,0.662699,36093,0,34,8.66163,10.2906,1
274,215482368,364.711,0.0199797,0.248536,13.4212,29.0278,0.61281,36225,0,34,8.66163,10.2906,1
275,216268800,366.029,0.0199412,0.257643,11.2301,25.052,0.756362,36367,0,34,8.66163,10.2906,1
276,217055232,367.365,0.0204695,0.28591,11.4833,35.6373,0.812634,36505,0,34,8.66163,10.2906,1
277,217841664,368.697,0.0209802,0.292223,15.28,41.4281,0.687209,36639,0,36,8.66163,10.2906,1
278,218628096,370.034,0.0212217,0.264345,10.8885,24.1074,0.775823,36785,0,36,8.66163,10.2906,1
279,219414528,371.355,0.0203797,0.249202,5.5287,12.56,1.15001,36905,0,36,8.66163,10.2906,1
280,220200960,372.682,0.0212074,0.249664,6.86032,12.4816,1.02176,37055,0,36,8.66163,10.2906,1
281,220987392,374.009,0.0210185,0.324706,9.50709,39.7389,1.1097,37175,0,36,8.66163,10.2906,1
282,221773824,375.334,0.021713,0.251838,6.31443,13.9475,1.13843,37301,0,36,8.66163,10.2906,1
283,222560256,376.67,0.0214048,0.305065,9.33628,26.6246,0.939662,37432,0,36,8.66163,10.2906,1
284,223346688,378.001,0.0222144,0.288899,6.93574,21.2945,1.14947,37584,0,36,8.66163,10.2906,1
285,224133120,379.36,0.0218268,0.328646,7.55214,42.6005,1.22485,37714,0,36,8.66163,10.2906,1
286,224919552,380.686,0.0212012,0.280628,10.3538,33.9027,0.996842,37833,0,36,8.66163,10.2906,1
287,225705984,382.016,0.0220908,0.323875,7.45501,14.3577,0.798867,37975,0,36,8.66163,10.2906,1
288,226492416,383.343,0.0219736,0.29998,8.26707,24.8347,0.910746,38099,0,36,8.66163,10.2906,1
289,227278848,384.68,0.0225052,0.312151,8.57918,24.2332,0.839382,38251,0,36,8.66163,10.2906,1
290,228065280,386.037,0.0219302,0.269797,4.49051,13.8416,1.36764,38374,0,36,8.66163,10.2906,1
291,228851712,387.367,0.02149,0.300139,6.054,26.5805,1.28669,38499,0,36,8.66163,10.2906,1
292,229638144,388.703,0.020825,0.276664,6.4944,12.2489,0.989362,38618,0,36,8.66163,10.2906,1
293,230424576,390.035,0.0210783,0.322796,12.9662,28.3187,0.660584,38738,0,36,8.66163,10.2906,1
294,231211008,391.367,0.0216666,0.3111,9.76686,39.385,1.03936,38880,0,37,8.66163,10.2906,1
295,231997440,392.702,0.0220274,0.295341,6.61636,12.8594,0.957596,39008,0,37,8.66163,10.2906,1
296,232783872,394.043,0.0221416,0.354952,11.5542,25.6953,0.845148,39144,0,37,8.66163,10.2906,1
297,233570304,395.375,0.0226484,0.227359,7.03638,12.5688,0.819439,39272,0,37,8.66163,10.2906,1
298,234356736,396.716,0.0221966,0.25781,10.4936,25.5177,0.904213,39383,0,37,8.66163,10.2906,1
299,235143168,398.051,0.0222945,0.217447,8.26533,25.1459,0.929502,39497,0,37,8.66163,10.2906,1
300,235929600,399.379,0.0223954,0.302774,13.1928,24.267,0.573548,39622,0,37,8.66163,10.2906,1
